"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,1.0,1.0,0.9232123494148254,"If you like bad movies (and you must to watch this one) here's a good one. Not quite as funny as the first, but much lower quality. A must-see for fans of Jack Frost as well as anyone up for a good laugh at the writing.",1.0,0.9232123494148254,"If you like bad movies (and you must to watch this one) here's a good one. Not quite as funny as the first, but much lower quality. A must-see for fans of Jack Frost as well as anyone up for a good laugh at the writing.","Skipped"
1.0,1.0,1.0,0.0012241005897521973,"Bergman´s tale about how the hell of the war can drive a sensible couple of musicians to the barbarousness. With many memorable scenes throughout the film, I found particularly remarkable that close to the end where Ullmann and Von Sydow go in a boat completely surrounded by corpses of soldiers floating on the sea. A fascinating masterpiece!",1.0,0.0012241005897521973,"Bergman´s tale about how the hell of the war can drive a sensible couple of musicians to the barbarousness. With many memorable scenes throughout the film, I found particularly remarkable that close to the end where Ullmann and Von Sydow go in a boat completely surrounded by corpses of soldiers floating on the sea. A fascinating masterpiece!","Failed"
0.0,1.0,0.0,0.004872679710388184,"The progression of the plot is enough to ""rope one in"" and create curiosity about the outcome. However, ultimately, the feeling that remains is that the producers of the movie forgot to end it. If the intention was to create a perpetual circle (occasionally done in the Twilight Zone), it was too sloppy to view as a positive effort.",0.0,0.004872679710388184,"The progression of the plot is enough to ""rope one in"" and create curiosity about the outcome. However, ultimately, the feeling that remains is that the producers of the movie forgot to end it. If the intention was to create a perpetual circle (occasionally done in the Twilight Zone), it was too sloppy to view as a positive effort.","Failed"
1.0,1.0,1.0,0.0012418031692504883,"The extended nuclear family, united in business as well as in personal life, is examined in this serious study of a grown son's conflict with his father's desire that he remain in the family business. This triggers a midlife crisis which may or may not be ameliorated by an affair and retreat to a shrink's couch. Very fine acting by all. A sleeper that deserves wide attention.",1.0,0.0012418031692504883,"The extended nuclear family, united in business as well as in personal life, is examined in this serious study of a grown son's conflict with his father's desire that he remain in the family business. This triggers a midlife crisis which may or may not be ameliorated by an affair and retreat to a shrink's couch. Very fine acting by all. A sleeper that deserves wide attention.","Failed"
1.0,1.0,1.0,0.0010756850242614746,"a timeless classic, wonderfully acted with perfect location settings, conjuring a marvelous atmospheric movie. a simple story mingled with humor and suspense. i wish that a video was available in Britain. i have seen this film on many occasions and it remains one of my favorites along with Oh Mr Porter.",1.0,0.0010756850242614746,"a timeless classic, wonderfully acted with perfect location settings, conjuring a marvelous atmospheric movie. a simple story mingled with humor and suspense. i wish that a video was available in Britain. i have seen this film on many occasions and it remains one of my favorites along with Oh Mr Porter.","Failed"
0.0,1.0,0.0,0.0024836063385009766,"I felt that the film was rushed, and the acting was full of holes. Arnold was good, but the main girl was stupid, and the guy who played the devil was awful. The story was confusing and idiotic. The film had no point, and was unbelievable. The movie is not the worst movie, but is not too far away from it. Overall I was awfully disappointed, it could have been alot better. My score is a 3 out of 10",0.0,0.0024836063385009766,"I felt that the film was rushed, and the acting was full of holes. Arnold was good, but the main girl was stupid, and the guy who played the devil was awful. The story was confusing and idiotic. The film had no point, and was unbelievable. The movie is not the worst movie, but is not too far away from it. Overall I was awfully disappointed, it could have been alot better. My score is a 3 out of 10","Failed"
0.0,1.0,0.0,0.0029559731483459473,"I don't know if the problem I had with this movie is that I was not able to capture the way movies were done in the past but I believe that this one did not miss to make use of any of the the fashionable conventions available in the 40s to make a film. If you don't have anything better to do my advise is not to watch this movie but to read a book or to go out for a walk.",0.0,0.0029559731483459473,"I don't know if the problem I had with this movie is that I was not able to capture the way movies were done in the past but I believe that this one did not miss to make use of any of the the fashionable conventions available in the 40s to make a film. If you don't have anything better to do my advise is not to watch this movie but to read a book or to go out for a walk.","Failed"
1.0,1.0,1.0,0.0007631778717041016,"Throw Momma hasn't dated at all, it's as funny now as when it was released. A genuinely eccentric comedy, that doesn't try too hard to be liked and is all the better for it, full of memorable laugh out loud lines. Even small characters are well written and beautifully played, like Billy Crystal's best friend's girlfriend, and a lovely cameo from Rob Reiner as Crystal's agent. A little bit insane and a lot funny.",1.0,0.0007631778717041016,"Throw Momma hasn't dated at all, it's as funny now as when it was released. A genuinely eccentric comedy, that doesn't try too hard to be liked and is all the better for it, full of memorable laugh out loud lines. Even small characters are well written and beautifully played, like Billy Crystal's best friend's girlfriend, and a lovely cameo from Rob Reiner as Crystal's agent. A little bit insane and a lot funny.","Failed"
0.0,1.0,0.0,0.0007545948028564453,"Terrible...just terrible. Probably the worst film I have ever seen. And I did see some pretty bad pictures, throughout the years. The sound sucks so does the quality of the picture, the direction, the acting...etc, etc. The only good shoots( meaning funny, because they're so bad ) are the special effects. Overall there are about 5 minutes worth of laughs. The rest of the flick gives you brain damage.",0.0,0.0007545948028564453,"Terrible...just terrible. Probably the worst film I have ever seen. And I did see some pretty bad pictures, throughout the years. The sound sucks so does the quality of the picture, the direction, the acting...etc, etc. The only good shoots( meaning funny, because they're so bad ) are the special effects. Overall there are about 5 minutes worth of laughs. The rest of the flick gives you brain damage.","Failed"
0.0,1.0,1.0,0.9939190745353699,"If this movie were in production today it would probably have the christian right-wingers screaming 'child porn'. It is far from a great film, in fact it is rather pedestrian. However, if you have an imagination and a fond remembrance of youth and first love I recommend it.",1.0,0.9939190745353699,"If this movie were in production today it would probably have the christian right-wingers screaming 'child porn'. It is far from a great film, in fact it is rather pedestrian. However, if you have an imagination and a fond remembrance of youth and first love I recommend it.","Skipped"
1.0,1.0,1.0,0.001328587532043457,"Wonderful movie. Adult content. Lots of erotic scenes plus excellent music and dance scenes. My wife and I absolutely loved this movie and wish they'd make more like it.",1.0,0.001328587532043457,"Wonderful movie. Adult content. Lots of erotic scenes plus excellent music and dance scenes. My wife and I absolutely loved this movie and wish they'd make more like it.","Failed"
0.0,1.0,0.0,0.0008731484413146973,"...about this film was the title song. After 30 minutes, I discontinued watching because it was so lame. Bad story, bad actors, bad movie. If you want to watch a good movie, watch Pulp Fiction instead.",0.0,0.0008731484413146973,"...about this film was the title song. After 30 minutes, I discontinued watching because it was so lame. Bad story, bad actors, bad movie. If you want to watch a good movie, watch Pulp Fiction instead.","Failed"
0.0,1.0,0.0,0.0006723403930664062,"This is one of the worst mini-series I have ever seen on TV. I sat through the first half hoping it would improve but it only went from bad to worse. Needless to say I could not bring myself to sit through the torture of a second nights viewing. What was Jon Voight thinking when he made this?????",0.0,0.0006723403930664062,"This is one of the worst mini-series I have ever seen on TV. I sat through the first half hoping it would improve but it only went from bad to worse. Needless to say I could not bring myself to sit through the torture of a second nights viewing. What was Jon Voight thinking when he made this?????","Failed"
1.0,1.0,1.0,0.0030843019485473633,"A mix of comedy, romance, music(?!), action and horror. A knockout. This is one of the reasons people rave about Hong Kong cinema. If you're looking for something totally original, look no further. Entertainment at it's peak.",1.0,0.0030843019485473633,"A mix of comedy, romance, music(?!), action and horror. A knockout. This is one of the reasons people rave about Hong Kong cinema. If you're looking for something totally original, look no further. Entertainment at it's peak.","Failed"
1.0,1.0,1.0,0.0015928149223327637,"Because of all the negative reviews of this film I almost didn't watch it. However, I was pleasantly surprised that it was a fairly enjoyable horror movie. The acting wasn't great - apart from the wonderful Alice Krige - but some of the dialogue (""Just consider yourself lunch."") was quite amusing.<br /><br />On the whole an above average Stephen King effort - 7/10.",1.0,0.0015928149223327637,"Because of all the negative reviews of this film I almost didn't watch it. However, I was pleasantly surprised that it was a fairly enjoyable horror movie. The acting wasn't great - apart from the wonderful Alice Krige - but some of the dialogue (""Just consider yourself lunch."") was quite amusing.<br /><br />On the whole an above average Stephen King effort - 7/10.","Failed"
1.0,1.0,1.0,0.05209839344024658,"But George and Gracie's are not among them. The movie is fun and the pool table scene with WC Fields has to be among the funniest I have ever seen but Gracie and George are more irritating than comical in their roles, partly from script deficiency and partly from their interpretation. I gave it a 7 out of 10 for the rest of the cast, WC is a treasure of comedic timing and energy in this one.",1.0,0.05209839344024658,"But George and Gracie's are not among them. The movie is fun and the pool table scene with WC Fields has to be among the funniest I have ever seen but Gracie and George are more irritating than comical in their roles, partly from script deficiency and partly from their interpretation. I gave it a 7 out of 10 for the rest of the cast, WC is a treasure of comedic timing and energy in this one.","Failed"
1.0,1.0,1.0,0.0008817315101623535,"I saw this movie when it was first released and thoroughly enjoyed it. The music and scenery are beautiful. I purchased the VHS tape a few years ago and watch it frequently. I would recommend it to anyone who loves a romance movie or older Elton John music.",1.0,0.0008817315101623535,"I saw this movie when it was first released and thoroughly enjoyed it. The music and scenery are beautiful. I purchased the VHS tape a few years ago and watch it frequently. I would recommend it to anyone who loves a romance movie or older Elton John music.","Failed"
0.0,1.0,0.0,0.000828862190246582,"It could have been a morbidly fascinating look at the life of one of America's most notorious serial killers, but sadly it doesn't even come close. Terrible editing, direction, bad acting, you name it. This movie is literally about 10 minutes of plot stretched into 100. The only redeeming quality is Bruce Davidson as the father, but that's not nearly enough to save this stinker. A 1 out of 10.",0.0,0.000828862190246582,"It could have been a morbidly fascinating look at the life of one of America's most notorious serial killers, but sadly it doesn't even come close. Terrible editing, direction, bad acting, you name it. This movie is literally about 10 minutes of plot stretched into 100. The only redeeming quality is Bruce Davidson as the father, but that's not nearly enough to save this stinker. A 1 out of 10.","Failed"
1.0,1.0,1.0,0.0015865564346313477,"In my opinion this is the best Oliver Stone flick -- probably more because of Bogosian's influence than anything else. Riviting stuff -- full of dread from the first moment to its dark ending.",1.0,0.0015865564346313477,"In my opinion this is the best Oliver Stone flick -- probably more because of Bogosian's influence than anything else. Riviting stuff -- full of dread from the first moment to its dark ending.","Failed"
0.0,1.0,0.0,0.0011219382286071777,"Except for the better than average acting skills of the two leads, this movie is really, really bad. The cheap production values don't help. Of course, you wouldn't really notice that the production values are cheap if they didn't keep trying to convince you they HAD a production values to begin with. Even for a B-movie genre freak like myself, this movie really sucks.",0.0,0.0011219382286071777,"Except for the better than average acting skills of the two leads, this movie is really, really bad. The cheap production values don't help. Of course, you wouldn't really notice that the production values are cheap if they didn't keep trying to convince you they HAD a production values to begin with. Even for a B-movie genre freak like myself, this movie really sucks.","Failed"
0.0,1.0,0.0,0.0008094906806945801,"I'm just quite disappointed with ""Soul Survivors"". It doesn't worth even a comment in this forum. The script is very poor as well as all the ""acting"" and for our entertainment it features a pointless plot.<br /><br />Please, do yourselves a favor! Be a real ""Survivor""...Don't waste your time in this piece of crap! Someday you'll thank me!",0.0,0.0008094906806945801,"I'm just quite disappointed with ""Soul Survivors"". It doesn't worth even a comment in this forum. The script is very poor as well as all the ""acting"" and for our entertainment it features a pointless plot.<br /><br />Please, do yourselves a favor! Be a real ""Survivor""...Don't waste your time in this piece of crap! Someday you'll thank me!","Failed"
0.0,1.0,0.0,0.03993624448776245,"My kids picked this out at the video store...it's great to hear Liza as Dorothy cause she sounds just like her mom. But there are too many bad songs, and the animation is pretty crude compared to other cartoons of that time.",0.0,0.03993624448776245,"My kids picked this out at the video store...it's great to hear Liza as Dorothy cause she sounds just like her mom. But there are too many bad songs, and the animation is pretty crude compared to other cartoons of that time.","Failed"
0.0,1.0,0.0,0.0012053251266479492,"Be very afraid of anyone who likes this film. They probably inhaled too many paint chips as a child. Its so awful I refuse to relive a plot. O yeah, there wasn't one! This movie is a true definition of what Hollywood creates for people who don't want to think at a theatre. Do the bad guys win? Do the good guys win? Who cares!",0.0,0.0012053251266479492,"Be very afraid of anyone who likes this film. They probably inhaled too many paint chips as a child. Its so awful I refuse to relive a plot. O yeah, there wasn't one! This movie is a true definition of what Hollywood creates for people who don't want to think at a theatre. Do the bad guys win? Do the good guys win? Who cares!","Failed"
1.0,1.0,1.0,0.0012186169624328613,"Being from the Buffalo area I was well aware of the movie having read many articles in local publications. I was most impressed with the movie, especially its clever plot, the acting and the local scenes. Nice to see so many older, quality stars in the various roles. I feel that especially those of us over 50 will find the movie excellent and you can leave the theater feeling that your time was well spent.",1.0,0.0012186169624328613,"Being from the Buffalo area I was well aware of the movie having read many articles in local publications. I was most impressed with the movie, especially its clever plot, the acting and the local scenes. Nice to see so many older, quality stars in the various roles. I feel that especially those of us over 50 will find the movie excellent and you can leave the theater feeling that your time was well spent.","Failed"
1.0,1.0,1.0,0.0014150142669677734,"I hate over-long over-talky French movies, but my favorite movie of all time is the longest and talkiest French movie of them all. I saw it twice in the mid-70's, and then it disappeared. But I finally got to see it again in 1999, and fell in love all over again. What is most remarkable is that it feels every bit as fresh today as it did 25 years ago. If you haven't seen it, don't miss your chance!",1.0,0.0014150142669677734,"I hate over-long over-talky French movies, but my favorite movie of all time is the longest and talkiest French movie of them all. I saw it twice in the mid-70's, and then it disappeared. But I finally got to see it again in 1999, and fell in love all over again. What is most remarkable is that it feels every bit as fresh today as it did 25 years ago. If you haven't seen it, don't miss your chance!","Failed"
1.0,1.0,1.0,0.0013094544410705566,"I felt a great joy, after seeing this film, not because it is a master piece, but because it convinced me of, that the Portuguese cinema became really very good. We can see here the best Portuguese actores in this field.",1.0,0.0013094544410705566,"I felt a great joy, after seeing this film, not because it is a master piece, but because it convinced me of, that the Portuguese cinema became really very good. We can see here the best Portuguese actores in this field.","Failed"
0.0,1.0,0.0,0.001759648323059082,"This film tries very hard to be an ""action"" film, but it fails miserably.<br /><br />Steve Guttenberg plays the head of an elite counter-terrorist team that fails (?) in attempt to keep a mysterious group from stealing a deadly nerve agent.<br /><br />The story...the acting...the special effects...ALL FALL FLAT!!!<br /><br />Definitely A MUST AVOID!!!!",0.0,0.001759648323059082,"This film tries very hard to be an ""action"" film, but it fails miserably.<br /><br />Steve Guttenberg plays the head of an elite counter-terrorist team that fails (?) in attempt to keep a mysterious group from stealing a deadly nerve agent.<br /><br />The story...the acting...the special effects...ALL FALL FLAT!!!<br /><br />Definitely A MUST AVOID!!!!","Failed"
0.0,1.0,0.0,0.0008296966552734375,"I regret that I've seen this movie. Can't believe that the creator of Best Intentions and Pelle the Conqueror could make such a bleak and boring film. What a waste!",0.0,0.0008296966552734375,"I regret that I've seen this movie. Can't believe that the creator of Best Intentions and Pelle the Conqueror could make such a bleak and boring film. What a waste!","Failed"
1.0,1.0,1.0,0.001960933208465576,"Project A II is a classic Jackie Chan movie with all the kung fu, crazy stunts and slapstick humor you expect. Not as good as the prequel but still it is a great movie if you just want something fun to watch. The story is simple, jackie chan versus the evil men. So if you want a movie that you don't have to be a braniac to understand, i would suggest this one.",1.0,0.001960933208465576,"Project A II is a classic Jackie Chan movie with all the kung fu, crazy stunts and slapstick humor you expect. Not as good as the prequel but still it is a great movie if you just want something fun to watch. The story is simple, jackie chan versus the evil men. So if you want a movie that you don't have to be a braniac to understand, i would suggest this one.","Failed"
1.0,1.0,1.0,0.0009723901748657227,"I thought that it was a great film for kids ages 6-12. A little sappy, but the story is uplifting an fresh. It proves that the dreams of an adolescent can truly come true. I think that it's a great story for any kid who is feelings down, or feels as if there trying to juggle too many things among them. Very 'cute' film. Bravo.",1.0,0.0009723901748657227,"I thought that it was a great film for kids ages 6-12. A little sappy, but the story is uplifting an fresh. It proves that the dreams of an adolescent can truly come true. I think that it's a great story for any kid who is feelings down, or feels as if there trying to juggle too many things among them. Very 'cute' film. Bravo.","Failed"
1.0,1.0,1.0,0.0027706027030944824,"This movie shows how savage the troubles really are. People who do not want to be involved have no say in the way their lives are altered. This movie shows how the people of Northern Ireland, both Catholic and Protestant are held captive. At any moment their lives may be changed forever whether they want to be involved or not.",1.0,0.0027706027030944824,"This movie shows how savage the troubles really are. People who do not want to be involved have no say in the way their lives are altered. This movie shows how the people of Northern Ireland, both Catholic and Protestant are held captive. At any moment their lives may be changed forever whether they want to be involved or not.","Failed"
0.0,1.0,0.0,0.0005879402160644531,"Perhaps the worst of the ""Nemesis"" films (and that says A LOT!), this mess features so many flashbacks to part 2 that you might as well say that you've seen them both, even if you've only endured this entry. Making matters worse are two wisecracking cyborgs who have absolutely no entertainment value. In other words, they are a perfect fit for this endlessly boring cinematic mistake.",0.0,0.0005879402160644531,"Perhaps the worst of the ""Nemesis"" films (and that says A LOT!), this mess features so many flashbacks to part 2 that you might as well say that you've seen them both, even if you've only endured this entry. Making matters worse are two wisecracking cyborgs who have absolutely no entertainment value. In other words, they are a perfect fit for this endlessly boring cinematic mistake.","Failed"
1.0,1.0,1.0,0.0012156367301940918,"I'm really surprised this movie didn't get a higher rating on IMDB. It's one of those movies that could easily get by someone, but for romantic comedy ""Moonstruck"" is really in a class by itself. It's setting and ethnic charm are things people seem to take for granted. The casting alone makes it a nearly perfect movie. Few movies in the 1980's were as good as ""Moonstruck""and it's funny too. **** out of *****",1.0,0.0012156367301940918,"I'm really surprised this movie didn't get a higher rating on IMDB. It's one of those movies that could easily get by someone, but for romantic comedy ""Moonstruck"" is really in a class by itself. It's setting and ethnic charm are things people seem to take for granted. The casting alone makes it a nearly perfect movie. Few movies in the 1980's were as good as ""Moonstruck""and it's funny too. **** out of *****","Failed"
0.0,1.0,0.0,0.0021362900733947754,"This production is an insult to the Stooges, especially Moe. It is inaccurate and poorly acted. Many of the events depicted just didn't happen that way and too much was left out or skipped over. Read the books written by Moe and his daughter Joan instead. This was a waste of time.",0.0,0.0021362900733947754,"This production is an insult to the Stooges, especially Moe. It is inaccurate and poorly acted. Many of the events depicted just didn't happen that way and too much was left out or skipped over. Read the books written by Moe and his daughter Joan instead. This was a waste of time.","Failed"
1.0,1.0,1.0,0.0009162425994873047,"there is a story, but more essentially, the world of this film begins in chaos and comes to order over the course of ten minutes.<br /><br />it is a celebration of life and an optimistic assertion of objective truth and good. representing along an axis unexplored in previous cinema, this film should be taught in every high school.<br /><br />*CHIASMUS*",1.0,0.0009162425994873047,"there is a story, but more essentially, the world of this film begins in chaos and comes to order over the course of ten minutes.<br /><br />it is a celebration of life and an optimistic assertion of objective truth and good. representing along an axis unexplored in previous cinema, this film should be taught in every high school.<br /><br />*CHIASMUS*","Failed"
1.0,1.0,1.0,0.0014860033988952637,"The animation was fab and the film funny. The two circus bugs, Tuck/Roll were very funny. If you waited till the credits at the end, you saw a very funny sequence of film, where they showed the bugs pretending to do things wrong like in other movies, that was clever as it made the characters more human and beliveable.",1.0,0.0014860033988952637,"The animation was fab and the film funny. The two circus bugs, Tuck/Roll were very funny. If you waited till the credits at the end, you saw a very funny sequence of film, where they showed the bugs pretending to do things wrong like in other movies, that was clever as it made the characters more human and beliveable.","Failed"
1.0,1.0,1.0,0.0008585453033447266,"Foley's noir quality in this saturated and intense pulp film is seemingly ""perfectly"" fit together. Shot by shot, edit by edit, the film unfolds itself around a disturbed boxer discovering his own purpose (or lack thereof). The other comments around perhaps indicate a lack of pulp interest, but I personally think this is a superbly put together cinematic piece!",1.0,0.0008585453033447266,"Foley's noir quality in this saturated and intense pulp film is seemingly ""perfectly"" fit together. Shot by shot, edit by edit, the film unfolds itself around a disturbed boxer discovering his own purpose (or lack thereof). The other comments around perhaps indicate a lack of pulp interest, but I personally think this is a superbly put together cinematic piece!","Failed"
1.0,1.0,1.0,0.0010482072830200195,"I was particularly moved by the understated courage and integrity of l'Anglaise, in this beautifully acted, intellectually and visually compelling film. Thank you so much, Monsieur le directeur Rohmer.",1.0,0.0010482072830200195,"I was particularly moved by the understated courage and integrity of l'Anglaise, in this beautifully acted, intellectually and visually compelling film. Thank you so much, Monsieur le directeur Rohmer.","Failed"
0.0,1.0,1.0,0.9837031364440918,"My wife and I saw every episode in this series and loved it. However, the series was cut short without a final episode by the producers of the show. It ended with a typical end-the-season cliff hanger leaving it's fans feeling cheated. A waste of great writing and acting.",1.0,0.9837031364440918,"My wife and I saw every episode in this series and loved it. However, the series was cut short without a final episode by the producers of the show. It ended with a typical end-the-season cliff hanger leaving it's fans feeling cheated. A waste of great writing and acting.","Skipped"
1.0,1.0,1.0,0.0013599991798400879,"_Saltmen_ is a long film for its genre, and quite often the pace is much slower than that expected by Western audiences. That being said, I enjoyed it thoroughly both in terms of interesting subject matter and the magnificent images this film contains. Some of the scenery is truly breathtaking, and there is enough of interest that most should be able survive _Saltmen_ with minimal use of the fast-forward.<br /><br />",1.0,0.0013599991798400879,"_Saltmen_ is a long film for its genre, and quite often the pace is much slower than that expected by Western audiences. That being said, I enjoyed it thoroughly both in terms of interesting subject matter and the magnificent images this film contains. Some of the scenery is truly breathtaking, and there is enough of interest that most should be able survive _Saltmen_ with minimal use of the fast-forward.<br /><br />","Failed"
1.0,1.0,1.0,0.27610301971435547,"Nothing new is this tired serio-comedy that wastes the talents of Danny Glover and Whoopi Goldberg. Considering that this was produced by the stars and Spike Lee, it's pretty tame and tired stuff. And how come the Whoop never changes her hair or glasses over the many years this film covers? Blah!",1.0,0.27610301971435547,"Nothing new is this tired serio-comedy that wastes the talents of Danny Glover and Whoopi Goldberg. Considering that this was produced by the stars and Spike Lee, it's pretty tame and tired stuff. And how come the Whoop never changes her hair or glasses over the many years this film covers? Blah!","Failed"
0.0,1.0,0.0,0.001518547534942627,"no comment - stupid movie, acting average or worse... screenplay - no sense at all... SKIP IT!",0.0,0.001518547534942627,"no comment - stupid movie, acting average or worse... screenplay - no sense at all... SKIP IT!","Failed"
0.0,1.0,0.0,0.004711151123046875,"What can I say? I think I have to write ""Spoiler alert"" and then ""reveal"" they used the F-word a LOT in this movie - like in every two sentences. I did not like this movie at all - too much hints on sexual perversions, sidesteps and cheating. And that swearing was totally out the window. I gave this movie ""3"" and two of those points are for Mira Sorvino's sexy movements on the dance floor.",0.0,0.004711151123046875,"What can I say? I think I have to write ""Spoiler alert"" and then ""reveal"" they used the F-word a LOT in this movie - like in every two sentences. I did not like this movie at all - too much hints on sexual perversions, sidesteps and cheating. And that swearing was totally out the window. I gave this movie ""3"" and two of those points are for Mira Sorvino's sexy movements on the dance floor.","Failed"
1.0,1.0,1.0,0.0012241005897521973,"I was overtaken by the emotion. Unforgettable rendering of a wartime story which is unknown to most people. The performances were faultless and outstanding.",1.0,0.0012241005897521973,"I was overtaken by the emotion. Unforgettable rendering of a wartime story which is unknown to most people. The performances were faultless and outstanding.","Failed"
1.0,1.0,1.0,0.0014284849166870117,"This movie is very well done although the ending is given away too early in the film. The four elderly men in the restaurant are what makes this film fun to watch. Minnie Driver is a very talented actress and comes across wonderfully on screen.",1.0,0.0014284849166870117,"This movie is very well done although the ending is given away too early in the film. The four elderly men in the restaurant are what makes this film fun to watch. Minnie Driver is a very talented actress and comes across wonderfully on screen.","Failed"
0.0,1.0,0.0,0.0013994574546813965,"This movie is absolutely pointless, one of the good esamples how Malcom McDowall never got one decent role after Clockwork Orange. This one may be one of the worst though. No story, crappy special effects, shot in 4:3/or even worse cropped on DVD, just avoid it ....",0.0,0.0013994574546813965,"This movie is absolutely pointless, one of the good esamples how Malcom McDowall never got one decent role after Clockwork Orange. This one may be one of the worst though. No story, crappy special effects, shot in 4:3/or even worse cropped on DVD, just avoid it ....","Failed"
1.0,1.0,1.0,0.0008454322814941406,"My companions were astounded to find that this movie was a documentary. It was so funny, it seemed scripted, yet it gives a stirring picture of real life in the indie film life. We felt moved to purchase Coven and wanted to meet Mark and Mike. As college students, this film gave us a much needed glimpse of real life.",1.0,0.0008454322814941406,"My companions were astounded to find that this movie was a documentary. It was so funny, it seemed scripted, yet it gives a stirring picture of real life in the indie film life. We felt moved to purchase Coven and wanted to meet Mark and Mike. As college students, this film gave us a much needed glimpse of real life.","Failed"
1.0,1.0,1.0,0.0007186532020568848,"I love this movie. I mean the story may not be the best, but the dancing most certainly makes up for it. You get to know a little bit about each character the way THEY want you to learn about them. I just think that you won't like this movie unless you're into Broadway...",1.0,0.0007186532020568848,"I love this movie. I mean the story may not be the best, but the dancing most certainly makes up for it. You get to know a little bit about each character the way THEY want you to learn about them. I just think that you won't like this movie unless you're into Broadway...","Failed"
1.0,1.0,1.0,0.0010863542556762695,"IQ is a cute romantic comedy featuring two great actors that seem to click well on screen. Plot is a typical guy wrong for girl, guy gets girl format, but makes the solid point that one must love with the heart and not the the mind. Addition of Albert Einstein and his band of geniuses provides excellent comic relief. Overall, a good movie. Not great, but good",1.0,0.0010863542556762695,"IQ is a cute romantic comedy featuring two great actors that seem to click well on screen. Plot is a typical guy wrong for girl, guy gets girl format, but makes the solid point that one must love with the heart and not the the mind. Addition of Albert Einstein and his band of geniuses provides excellent comic relief. Overall, a good movie. Not great, but good","Failed"
1.0,1.0,1.0,0.002390265464782715,"Now, I am not prone to much emotion, but I cried seeing this movie. It certainly has more appeal among blacks than other ethnic groups, but there is something here for everyone. The classic song ""It's so Hard to Say Goodbye"" really makes this one worth watching at least once.",1.0,0.002390265464782715,"Now, I am not prone to much emotion, but I cried seeing this movie. It certainly has more appeal among blacks than other ethnic groups, but there is something here for everyone. The classic song ""It's so Hard to Say Goodbye"" really makes this one worth watching at least once.","Failed"
1.0,1.0,1.0,0.0010901689529418945,"This is the finest film ever made to deal with the subject of AIDS. It's a documentary about two men living with and dying of this illness. The film is beautiful, heartbreaking, funny, and incredibly moving. Above all, it is an amazing true love story. Be sure to have a few hankies ready before you watch this movie---you will need them. Extraordinary.",1.0,0.0010901689529418945,"This is the finest film ever made to deal with the subject of AIDS. It's a documentary about two men living with and dying of this illness. The film is beautiful, heartbreaking, funny, and incredibly moving. Above all, it is an amazing true love story. Be sure to have a few hankies ready before you watch this movie---you will need them. Extraordinary.","Failed"
1.0,1.0,1.0,0.020703911781311035,"I'm a fan of Crash and Blade Runner and this movie explores some of those highway death and 80s film noir themes that I like to see, so I enjoyed it.<br /><br />In general though, the essential stupidity of the film noir protagonist is not pulled off well by the female lead and her hero is nearly a neanderthal, hence the kitch warning.",1.0,0.020703911781311035,"I'm a fan of Crash and Blade Runner and this movie explores some of those highway death and 80s film noir themes that I like to see, so I enjoyed it.<br /><br />In general though, the essential stupidity of the film noir protagonist is not pulled off well by the female lead and her hero is nearly a neanderthal, hence the kitch warning.","Failed"
1.0,1.0,1.0,0.008831977844238281,"It's highly stylized, but this movie shows that real people appear on these shows and what seems like good fun and a chance to appear on television can have serious consequences.<br /><br />Yes, i's mostly comedy, but there are some sad moments.",1.0,0.008831977844238281,"It's highly stylized, but this movie shows that real people appear on these shows and what seems like good fun and a chance to appear on television can have serious consequences.<br /><br />Yes, i's mostly comedy, but there are some sad moments.","Failed"
0.0,1.0,0.0,0.0012865066528320312,"This is a piece of Hollywood product that should have never left a film can. Dialogue without a plausible thought, plot without a point, staging without skill, directing without direction, and acting without the worth of some backwater high school's freshman class play. The entire cast should have been arrested for over acting.<br /><br />But otherwise, okay!",0.0,0.0012865066528320312,"This is a piece of Hollywood product that should have never left a film can. Dialogue without a plausible thought, plot without a point, staging without skill, directing without direction, and acting without the worth of some backwater high school's freshman class play. The entire cast should have been arrested for over acting.<br /><br />But otherwise, okay!","Failed"
1.0,1.0,1.0,0.0008794665336608887,"What a surprisingly good movie this one turned out to be. This is the type of film that I've been looking for ages. Particularly important for me was the fantastic-looking Chicago, which I still keep thinking about. The back cover doesn't do this film justice, it's superb, and in my top-5 for sure.",1.0,0.0008794665336608887,"What a surprisingly good movie this one turned out to be. This is the type of film that I've been looking for ages. Particularly important for me was the fantastic-looking Chicago, which I still keep thinking about. The back cover doesn't do this film justice, it's superb, and in my top-5 for sure.","Failed"
0.0,1.0,0.0,0.02791440486907959,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10",0.0,0.02791440486907959,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10","Failed"
